Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5XdU66WYiYmqe1mBPepVAQ,"Why - Acoustic","Why (Acoustic)","Sabrina Carpenter",2017-11-03,184500,33,eviww,2022-10-17T21:51:28Z,"pop","Hollywood Records",0.619,0.448,10,-5.314,0,0.0423,0.588,0.00000666,0.128,0.718,93.026,4
3raNSxsive7mKRQvSAoAmE,"Have Yourself a Merry Little Christmas","Have Yourself a Merry Little Christmas","Sabrina Carpenter",2017-10-27,226713,58,eviww,2023-08-20T19:52:49Z,"pop","Hollywood Records",0.306,0.243,8,-10.696,1,0.0399,0.832,0,0.159,0.173,201.112,3
01iyINEYgPQ7ThMZuHUsqS,"First Love","First Love","Lost Kings,Sabrina Carpenter",2017-10-13,207427,43,eviww,2022-10-17T21:48:26Z,"pop dance,pop edm,pop","Disruptor Records/RCA Records",0.619,0.938,5,-5.245,1,0.35,0.0257,0.0000139,0.128,0.601,94.38,4
0RUTnY2B3s05fZuCHsNaUP,"Alien","Alien","Sabrina Carpenter,Jonas Blue",2018-03-16,174840,55,eviww,2022-10-17T21:48:38Z,"pop,pop dance,tropical house,uk dance","Hollywood Records",0.72,0.659,10,-4.727,0,0.0403,0.0588,0,0.0662,0.567,105.955,4
6VDRCKWp49mhQhrvAeI5QT,"Alien - Acoustic","Alien (Acoustic)","Sabrina Carpenter,Jonas Blue",2018-05-11,204629,31,eviww,2023-12-06T11:45:40Z,"pop,pop dance,tropical house,uk dance","Hollywood Records",0.397,0.326,10,-7.15,0,0.0409,0.906,0,0.112,0.581,80.974,1
1yXFAwSMDZmX2ZyDLLyQ9s,"Almost Love","Singular Act I","Sabrina Carpenter",2018-11-09,212360,55,eviww,2021-01-18T19:58:45Z,"pop","Hollywood Records",0.81,0.759,9,-3.029,0,0.0376,0.111,0.00000473,0.0919,0.615,104.993,4
1ECM0BN6esXwgbAlnw4UDh,"Almost Love - R3HAB Remix","Almost Love","Sabrina Carpenter,R3HAB",2018-08-24,176395,27,eviww,2023-12-11T23:29:42Z,"pop,dutch house,edm,electro house,pop dance,progressive electro house,slap house","Hollywood Records",0.654,0.739,0,-4.783,1,0.0465,0.0554,0,0.392,0.361,105.007,4
08qOK7vtuiypjql1M4dFnU,"Almost Love - Acoustic","Almost Love","Sabrina Carpenter",2018-08-24,227964,29,eviww,2022-10-17T21:54:33Z,"pop","Hollywood Records",0.553,0.381,9,-7.729,0,0.0377,0.759,0,0.739,0.586,103.995,4
359HNzfOXhCMHB1pNKhyfH,"Paris","Singular Act I","Sabrina Carpenter",2018-11-09,218080,59,eviww,2021-01-18T19:58:45Z,"pop","Hollywood Records",0.576,0.671,2,-6.408,0,0.0474,0.0482,0,0.114,0.226,114.839,4
72DnQlaqdNhz9QJZXfYe6L,"Hold Tight","Singular Act I","Sabrina Carpenter,UHMEER",2018-11-09,175160,45,eviww,2021-01-18T19:58:45Z,"pop","Hollywood Records",0.582,0.383,6,-8.576,1,0.195,0.126,0,0.25,0.388,135.535,4
3WVhkjB7Y4xFruqoCAajBb,"Sue Me","Singular Act I","Sabrina Carpenter",2018-11-09,179226,68,eviww,2021-01-18T19:58:45Z,"pop","Hollywood Records",0.46,0.809,6,-5.415,1,0.326,0.0422,0.0000504,0.138,0.609,157.184,4
