Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4XoP1AkbOurU9CeZ2rMEz2,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky,Drake,2 Chainz,Kendrick Lamar",2013-01-11,233786,2,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"east coast hip hop,hip hop,rap,canadian hip hop,canadian pop,pop rap,atl hip hop,southern hip hop,trap,conscious hip hop,west coast rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.869,0.687,1,-6.816,1,0.263,0.0208,0.000001,0.114,0.668,96.006,4
0OLgjNaWAxCMjOlglLQ0Dp,"I Do It","B.O.A.T.S. II #METIME","2 Chainz,Drake,Lil Wayne",2013-01-01,373693,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,new orleans rap","Universal Music Group",0.603,0.701,11,-4.495,0,0.188,0.183,0,0.193,0.603,145.346,4
6fcUfILqe3A1Wfixqy1VGy,"Amen (feat. Drake)","Dreams and Nightmares","Meek Mill,Drake",2012-10-26,289706,26,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop","MMG/Warner Records",0.503,0.795,10,-4.505,1,0.335,0.178,0,0.042,0.265,149.981,4
1eVr0CjFAfnnrNLyn87llQ,"We In This 1.5 (feat. Drake and Future)","We In This 1.5 (feat. Drake and Future)","DJ Drama,Drake,Future",2012-09-04,202173,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,philly rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop","eOne Music",0.462,0.843,4,-4.903,0,0.135,0.201,0,0.434,0.494,153.877,4
4hjloKONMQyJHOmSzAwuAq,"Tony Montana (feat. Drake)","Pluto","Future,Drake",2012-04-16,248226,30,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap","Epic",0.671,0.738,10,-5.328,0,0.072,0.0112,0,0.286,0.212,143.161,4
3KRsRqcimXCJ6uzVm6iPSx,"Round of Applause (feat. Drake)","Round of Applause (feat. Drake)","Waka Flocka Flame,Drake",2011-10-14,266000,34,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"atl hip hop,dirty south rap,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop","Warner Records",0.712,0.758,9,-4.835,1,0.26,0.343,0,0.141,0.903,140.02,4
4dW8NOc0DGanKYnfNlIadn,"Poppin Bottles (feat. Drake)","No Mercy","T.I.,Drake",2010-12-06,320160,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop","Grand Hustle/Atlantic",0.629,0.853,0,-4.36,1,0.104,0.00189,0,0.34,0.373,78.033,4
73uciYJKxzPsweVrTXrdJj,"Put It Down (feat. Drake)","Trill O.G.","Bun B,Drake",2010-08-03,272437,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,houston rap,canadian hip hop,canadian pop,hip hop,pop rap,rap","Rap-A-Lot Records",0.767,0.83,5,-5.188,0,0.211,0.188,0,0.0755,0.884,150.049,4
39XNWKuuBZK0oaV5YmD2dF,"Moment 4 Life","Pink Friday","Nicki Minaj,Drake",2010-01-01,279306,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"hip pop,pop,queens hip hop,rap,canadian hip hop,canadian pop,hip hop,pop rap","Universal Music Group",0.651,0.888,11,-3.821,1,0.295,0.375,0,0.299,0.371,97.946,4
3ZLGTV6JNrVKiSp7P3Ngb8,"The One","Stronger withEach Tear","Mary J. Blige,Drake",2009-01-01,193893,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dance pop,hip pop,neo soul,r&b,urban contemporary,canadian hip hop,canadian pop,hip hop,pop rap,rap","Universal Music Group",0.854,0.671,11,-6.303,1,0.254,0.176,0,0.261,0.366,104.038,4
6yW1eCHbR58c3ptwrCrW3v,"It's Been a Pleasure","Trill O.G.","Bun B",2010,345986,10,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,houston rap","Rap-A-Lot Records",0.569,0.759,6,-6.412,0,0.173,0.0687,0,0.356,0.154,153.923,4
7zOTHPkTMxYNpYaFUCokmV,"What Up","The Naked Soul of Sweet Jones","Pimp C",2010,264120,20,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"baton rouge rap,chopped and screwed,crunk,dirty south rap,houston rap","Rap-A-Lot Records",0.417,0.764,1,-5.364,1,0.458,0.0494,0,0.156,0.525,159.952,4
3q2NeHhnBXrsphLcY4Exxj,"I Invented Sex (feat. Drake)","Ready","Trey Songz,Drake",2009-08-31,247933,42,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dance pop,r&b,southern hip hop,trap,urban contemporary,canadian hip hop,canadian pop,hip hop,pop rap,rap","Atlantic Records",0.69,0.76,0,-4.778,1,0.0587,0.0678,0,0.184,0.468,89.958,4
7vCWTZtxOcmgSEqndbVr5p,"Money To Blow - Street Version","Pricele$$ (UK Deluxe Edition)","Birdman,Lil Wayne,Drake",2009-11-23,258586,28,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"dirty south rap,southern hip hop,hip hop,new orleans rap,pop rap,rap,trap,canadian hip hop,canadian pop","Cash Money",0.708,0.578,6,-8.686,1,0.0631,0.0095,0,0.353,0.696,133.03,4
3V8sM5OOG6YfDuDLa2IIYJ,"Used to This (feat. Drake)","Used to This (feat. Drake)","Future,Drake",2016-11-04,180520,48,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap","Epic/Freebandz/A1",0.618,0.727,3,-7.224,0,0.208,0.0312,0,0.196,0.401,164.992,4
,"October Forever - Drake (Leaked Song)","","Raptor ZL",,173000,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"","undefined",,,,,,,,,,,,
5oVlbbiKGdGeZkWCFy0mqk,"No New Friends - SFTB Remix","Suffering From Success (Deluxe Version)","DJ Khaled,Drake,Rick Ross,Lil Wayne",2013-01-01,308333,0,31np6h26g5cy5zvfqf4lw6i64vcm,2023-10-11T16:05:45Z,"hip hop,miami hip hop,pop rap,rap,canadian hip hop,canadian pop,dirty south rap,gangster rap,southern hip hop,trap,new orleans rap","Universal Music Group",0.699,0.673,2,-6.337,1,0.158,0.00595,0,0.459,0.231,124.978,4
